questionID,questionText,answerText
428,My daughter behaves like a tomboy how to make her normal ,"Most likely, tomboyism is the result of a complex interplay of genetics, prenatal hormonal influences, socialization, unconscious choice, and family structure. It occurs when they feel boys are superior than them they want to prove themselves tomboy behaviour has advantages also but mostly girls leave them with their teenage phase itself.So build confidence that are strong by being themselves itself if they wish to wear that clothes then it is okay "
429,My daughter is scared of teachers,"There is two reasons for that one is pressure given by teachers for studying , bulling the kid for questioning them like that and second is sexual harrasment might be there so first ask your kid about the actual problem give your kid the confidence no matter what ever be the problem you will stand for them , mostly if the reason is studying pressure then somehow kids will talk about how irritaing for them to study but if they are silent and scred to go to school then bullying or sexual harrassment is the case , these are areas to handled sensitively if this is the reason take actions for that "
430,My son is scared of teachers,"There is two reasons for that one is pressure given by teachers for studying , bulling the kid for questioning them like that and second is sexual harrasment might be there so first ask your kid about the actual problem give your kid the confidence no matter what ever be the problem you will stand for them , mostly if the reason is studying pressure then somehow kids will talk about how irritaing for them to study but if they are silent and scred to go to school then bullying or sexual harrassment is the case , these are areas to handled sensitively if this is the reason take actions for that "
431,My daughter is in love at this age and not studying how to make her focus on studying,At this age attraction towards opposite sex is very common and it will be no one can stop it advise your kid after marriage how we handle financial expenses marriage is not only has love but also has the living cost so first tell them to be financially stable then can enter in a relatonship if they are very stubborn tell them they should first study and get a job after that if this relationship continues strong then we can think about future and also tell them to not go anywhere with them and not involve sex .Have a full background research of that person if the person is wrong please make your kid to avoid them be serious with them
432,My son is in love at this age and not studying how to make him focus on studying,At this age attraction towards opposite sex is very common and it will be no one can stop it advise your kid after marriage how we handle financial expenses marriage is not only has love but also has the living cost so first tell them to be financially stable then can enter in a relatonship if they are very stubborn tell them they should first study and get a job after that if this relationship continues strong then we can think about future and also tell them to not go anywhere with them and not involve sex .Have a full background research of that person if the person is wrong please make your kid to avoid them be serious with them
433,My sons don’t talk to each other,"Hi sorry to hear this , it may be because of jealousy , they may consider normaly other kid as competition it mostly happens if a parent shows favouritism intentially or unintentiallly children will notice a every single word so for now avoid negative comparisons ,allow for time away from each other it will help to recover their bond"
434,My daughters don’t talk each other,"Hi sorry to hear this , it may be because of jealousy , they may consider normaly other kid as competition it mostly happens if a parent shows favouritism intentially or unintentiallly children will notice a every single word so for now avoid negative comparisons ,allow for time away from each other it will help to recover their bond"
435,My son and daughter don't talk each other ,"Hi sorry to hear this , it may be because of jealousy , they may consider normaly other kid as competition it mostly happens if a parent shows favouritism intentially or unintentiallly children will notice a every single word so for now avoid negative comparisons ,allow for time away from each other it will help to recover their bond"
436,My son only mingles with my wife's family side,It may be because he may have bad opnioin on your family and any events related to that would have happen so ask the issues and solve it
437,My daughter only mingles with my wife's family side,It may be because she may have bad opnioin on your family and any events related to that would have happen so ask the issues and solve it
438,My son only mingles with my husband's family side,It may be because he may have bad opnioin on your family and any events related to that would have happen so ask the issues and solve it
439,My daughter only mingles with my husband's family side,It may be because she may have bad opnioin on your family and any events related to that would have happen so ask the issues and solve it
440,My son does not attend any family function,It may be because he may have bad opnioin on your family and any events related to that would have happen so ask the issues and solve it
441,My daughter does not attend any family function,It may be because she may have bad opnioin on your family and any events related to that would have happen so ask the issues and solve it
442,My son always like negative character,"Its because they are experiencing pain in their life so they will connect with the villan back story so refresh your kid engage her mind, and solve the issues she/he is having"
443,My daughter always like negative character,"Its because they are experiencing pain in their life so they will connect with the villan back story so refresh your kid engage her mind, and solve the issues she/he is having"
444,My daughter is liking abusive characters,"Its because your husband may be abusive , or anyother liked person of her as she is watching these from her childhood it will register deeply to her and she strat to believe that abusive is okay but advise her it is not okay accepting pain is sel destructive at one stage if she realizes it can't be brought back so do it now if not her marriage life will be dificult"
445,My elder son thinks I am giving my work to him,Your child is also in growing stage so give that space and tell to assist you don't give all your work to him
446,My elder daughter thinks I am giving my work to her,Your child is also in growing stage so give that space and tell to assist you don't give all your work to her
447,My son does informs me every work/problem at last movement,"It maybe due to fear , they may thought they can itself manage with it when it out of control without anyother go they are informing you so to avoid this make sure that they understand you will always be there for you"
448,My daughter does informs me every work/problem at last movement,"It maybe due to fear , they may thought they can itself manage with it when it out of control without anyother go they are informing you so to avoid this make sure that they understand you will always be there for you"
449,My son talks to himself,"Its because they are under pressure maybe school, or fighting parents so they are creating a world they wish to live in so spend more time them indulge them in extra curricular activities"
450,My step son talks to himself,"Its because they are under pressure maybe school, or fighting parents so they are creating a world they wish to live in so spend more time them indulge them in extra curricular activities"
451,My daughter talks to herself,"Its because they are under pressure maybe school, or fighting parents so they are creating a world they wish to live in so spend more time them indulge them in extra curricular activities"
452,My step  daughter talks to herself,"Its because they are under pressure maybe school, or fighting parents so they are creating a world they wish to live in so spend more time them indulge them in extra curricular activities"
453,My son always closes the door,"Its because they may have secrets like talking to themselves, creating imaginary friends,watching porn , usage of drug so please check their rooms don't leave them like this they can have privacy but always closing the door is wrong tell them to spend time with you"
454,My step son always closes the door,"Its because they may have secrets like talking to themselves, creating imaginary friends,watching porn , usage of drug so please check their rooms don't leave them like this they can have privacy but always closing the door is wrong tell them to spend time with you"
455,My daughter always closes the door ,"Its because they may have secrets like talking to themselves, creating imaginary friends,watching porn , usage of drug so please check their rooms don't leave them like this they can have privacy but always closing the door is wrong tell them to spend time with you"
456,My step daughter always closes the door,"Its because they may have secrets like talking to themselves, creating imaginary friends,watching porn , usage of drug so please check their rooms don't leave them like this they can have privacy but always closing the door is wrong tell them to spend time with you"
457,My son is always distracted,Its because they don't have a goal they don't know the purpose of living or it may be they are handling too pressure so that they want to avoid it by distracting themselves
458,My daughter is always distracted,Its because they don't have a goal they don't know the purpose of living or it may be they are handling too pressure so that they want to avoid it by distracting themselves
459,My son is always roaming around with his friends,Its normal let them enjoy but keep in track that they don't lose their focus advise them to balance both
460,My daughter is always roaming around with his friends,Its normal let them enjoy but keep in track that they don't lose their focus advise them to balance both
461,My son is speaking bad words,"Mostly children will learn from parents so don't use infront of them, and also check their friends circle how they are because by looking at friends itself we can tell what is the character of the person so look these things and advise them to avoid using words in flow"
462,"My daughter is speaking bad words, now a days she is using more bad words","Mostly children will learn from parents so don't use infront of them, and also check their friends circle how they are because by looking at friends itself we can tell what is the character of the person so look these things and advise them to avoid using words in flow"
463,My step son is always speaking bad words,"Step child may have learnt it from their bilogical parent i.e Mostly children will learn from parents so don't use infront of them, and also check their friends circle how they are because by looking at friends itself we can tell what is the character of the person so look these things and advise them to avoid using words in flow"
464,My step daughter is always speaking bad words,"Step child may have learnt it from their bilogical parent i.e Mostly children will learn from parents so don't use infront of them, and also check their friends circle how they are because by looking at friends itself we can tell what is the character of the person so look these things and advise them to avoid using words in flow"
465,I am confused whether nuclear families are better or joint families are better for healthy growth of my teen,"It depends on how your inlaws family is , if they are in good terms with you then go for joint family if not please go for single because the cold war will definitely affect your child"
466,My son is answering back arrogantly.,Its normal in teenagers they tend to prove their point but you don't let them to win if they win now they will lose to others for their invalid arguments.And also if they show this behaviour to outsiders they will for sure get irritated because of this
467,My step son is answering back arrogantly.,Its quiet difficult to deal with step child because you will have a confusion of your right to scold them but please do it don't worry if they think wrong about you its for their well being only .Its normal in teenagers they tend to prove their point but you don't let them to win if they win now they will lose to others for their invalid arguments.And also if they show this behaviour to outsiders they will for sure get irritated because of this
468,My daughter is answering back arrogantly.,Its normal in teenagers they tend to prove their point but you don't let them to win if they win now they will lose to others for their invalid arguments.And also if they show this behaviour to outsiders they will for sure get irritated because of this
469,My step daughter is answering back arrogantly.,Its quiet difficult to deal with step child because you will have a confusion of your right to scold them but please do it don't worry if they think wrong about you its for their well being only .Its normal in teenagers they tend to prove their point but you don't let them to win if they win now they will lose to others for their invalid arguments.And also if they show this behaviour to outsiders they will for sure get irritated because of this
470,My teen is answering back arrogantly.,Its normal in teenagers they tend to prove their point but you don't let them to win if they win now they will lose to others for their invalid arguments.And also if they show this behaviour to outsiders they will for sure get irritated because of this
471,"If I try to suggest something, they don’t even listen to it and start arguing There is no respect for elders",Its normal in teenagers they tend to prove their point but you don't let them to win if they win now they will lose to others for their invalid arguments.And also if they show this behaviour to outsiders they will for sure get irritated because of this
472,"If my son makes any mistake and if I  scold him, he will not respond  to it but will keep silent and adding to that sometimes he laughs",Its funny to hear but its normal that too if they get scolding in a group they will start giggling their itself so don't get irritated just tell them what wrong things they did
473,"If my step son makes any mistake and if I  scold him, he will not respond  to it but will keep silent and adding to that sometimes he laughs",Its funny to hear but its normal that too if they get scolding in a group they will start giggling their itself so don't get irritated just tell them what wrong things they did
474,"If my daughter makes any mistake and if I  scold her, she will not respond  to it but will keep silent and adding to that sometimes she laughs",Its funny to hear but its normal that too if they get scolding in a group they will start giggling their itself so don't get irritated just tell them what wrong things they did
475,"If my step daughter makes any mistake and if I  scold her, she will not respond  to it but will keep silent and adding to that sometimes she laughs",Its funny to hear but its normal that too if they get scolding in a group they will start giggling their itself so don't get irritated just tell them what wrong things they did
476,"If my teen makes any mistake and if I  scold them, thye will not respond  to it but will keep silent and adding to that sometimes starts to laugh laughs",Its funny to hear but its normal that too if they get scolding in a group they will start giggling their itself so don't get irritated just tell them what wrong things they did
477,"My suggestions are unheard but if a friend tells the same thing, it is easily  accepted.",It is because of the complex they think you don't know anything prove your child that you know and have many experience than them .Be brave and bold infront of them 
478,They spend too much time with friends. They will not chat at home but will  stand on the road or in the compound of the society.,Its their precious age so let them enjoy but check who they are friends if they are having wrong company then cut them.Roaming around friends is common in this age.After 20's they will go for office and have to handle more pressure let them enjoy now
479,My child treats me as a stranger outside eventhough talking well in house,It is because of the complex they think you don't know anything prove your child that you know and have many experience than them .Be brave and bold infront of them 
480,They continue to lie even when their lies are caught.,Its because of the fear of getting scolded tell them you will not do anything if they regret their wrong doings
481,They don’t like instructions.,Normaly teenage phase in a person life is a emotional rollar coaster so be careful when you deal with .If you say somethinng like 'I already told you' when something gets failed they will normally get irritated. Next one is being bullied they don't where to show their anger and fully show it to you
482,They lack discipline; they keep their bedroom untidy.,Its because of laziness encourage them to give gifts for the work they have done .Ask them to help you while you are doing cleaning works
483,"Always making home like a mess, does not organize things properly",Its because of laziness encourage them to give gifts for the work they have done .Ask them to help you while you are doing cleaning works
484,They eat too much junk food how to reduce it,"Hunger pangs can strike at any time and it's easy to give in to cravings for junk food such as pizzas, burgers, or French fries during those moments.Tips to stay away from junk food:Plan your meals,Shop wisely,Consume protein-rich foods and good fats,Make them eat before they go out , Don't buy them"
485,They are not bothered about their reduced percentage in the exams.,In this age they don't know the value of education and it is quite normal so tell them the benefits of education.And most importantly notice whther your kid has know the concept rather than getting marks because if they know the concept only their future will be good simply scoring matks is not good
486,They don’t adjust with  siblings.,"It is purely because of jealousy.It depends on you how you treat your children among them a slight favoritism will also be noticed among normally they feel like they are in a race children maybe elder,younger,middle each one is having their own difficulty so try to understand them treat them equally"
487,They keep playing on the mobile all the time,Now a days phone addiction have become very serious so give other activities to divert them from being on phone
488,They don’t respect their parents,Normally teenagers will face a lot of emotions but after getting maturity they will understand you so don't get worried about it.Normally they have the feeling that you are controlling them
489,"They don’t communicate freely with us. Even if we try to talk to them, they don’t open up",Its because they don't trust you / being fear of you .So you take the initiaive and talk to them make them to trust you no matter whatt you will not leave them
490,They always want to keep some secret and don’t allow parents to touch their cupboards or things.,"Every person will have secret , so if something is wrong don't hesitate check their things.But keep it in mind that every secret is not about doing wrong thing"
491,"They are becoming very hot-tempered, moody and stubborn. They are always irritated and talk in a loud tone with elders",
492,They compare us with other parents,"Maybe its because they are being bullied by others, feeling down having complex to mingle with others or if you have compared them to someone else anytime in your arguments it will reflect her."
493,They are not serious about their career,It is because they don't have idea to do what they want.Tell them to chose the field they are interested in they will automatically start doing their job
494, They have become very lazy nowadays,"Teenagers can appear lazy when often they are simply sleep deprived. According to Better Health Channel, a teenager needs between eight and 10 hours of sleep every night and most only get about 6.5-7.5 hours sleep per night.The transition from being a youngster to being a teenager can be a tricky one for your child. Your teen is likely dealing with raging hormones, rising responsibilities, and navigating the social dynamics of high school. But this does not mean your teen should lounge around the house, fail to get her chores done, and miss deadlines for school assignments. Laziness in most teens can be adjusted by creating solid rules for your teen and sticking to them, motivating your teen to get chores and other commitments done, and talking to your teen about any issues or problems she may be having at school or at home.Check in with your teen to see if there's an underlying cause. Stress, depression, and sleep problems can negatively affect motivation.
Make a chore list for your teenager to provide some structure. Set consequences for not following through with chores and be sure to enforce them.
Reward your teen when they follow through with their commitments. You can offer praise as a reward, but money might be a better incentive."
495,They are talking bad about me behind my back,They're angry with you about something but don't want to tell you to your face.So note the things which they told about you and correct them if it is valid or try to make them understand if it is not reasonable .Don't get angry onthem they kids so it is common to vent out their frustation somehow
496,"I am working single parent so I am not able to spend time with my teen , so they think I don't care about them","Research has found that single parents tend to be at a higher risk for experiencing financial hardships, which can have a negative impact on psychological well-being. It increases the risk for isolation, anxiety, and depression. So create your free time for your family , we can do that for our loved ones .Spend time with your kids at weekend and your free time."
497,"How to achieve my dream and also looking after my teen , how to balance it",Goal is an individual right.Everyone have the right to achieve their goal so tell your family to support you and explain yourself to your teen
498,"My others teen/child/son/daughter/step son/step daughter treat my one teen  as slave, always taking  for granted ",It totally depends on parent from start treat your kids equally infront of others if you have to scold any of your kid talk to them privately about the problem .Warm your bullying kids
499,"This is different from whining or complaining. When my child throws a tantrum, he will just start crying and not convey the reason behind it. He won’t listen to you or want to calm down and just create absolute chaos.",Don't listen to them first let them calm down wait for that until the movement they calm down .Tell them whaterver chaos they create after that they should give you the answer without getting the answer don't leave them please don't encourage such kind of behaviour
500,I am not able to say no I have a feeling that I am highly spoiling my teenagers future,When your child asks for something that is extra or you can't afford please say no to them yes it will be painful for them they will start to tell you don't care about them but don't take it in mind because if you say yes to everything they ask then adament nature will develop strong at one stage you will not be able to control them so please say no your child should know that eveything does not comes easily 
501,My step son and my son don't talk to each other,"Hi sorry to hear this , it may be because of jealousy , they may consider normaly other kid as competition it mostly happens if a parent shows favouritism intentially or unintentiallly children will notice a every single word so for now avoid negative comparisons ,allow for time away from each other it will help to recover their bond"
502,My step daughter and my son don't talk to each other,"Hi sorry to hear this , it may be because of jealousy , they may consider normaly other kid as competition it mostly happens if a parent shows favouritism intentially or unintentiallly children will notice a every single word so for now avoid negative comparisons ,allow for time away from each other it will help to recover their bond"
503,My step daughter and my daughter don't talk to each other,"Hi sorry to hear this , it may be because of jealousy , they may consider normaly other kid as competition it mostly happens if a parent shows favouritism intentially or unintentiallly children will notice a every single word so for now avoid negative comparisons ,allow for time away from each other it will help to recover their bond.That too step children are inserted into a new family so it will take time for them to accept.Be very carefull treat every child equally at any situation"
504,My step son and my daughter don't talk to each other,"Hi sorry to hear this , it may be because of jealousy , they may consider normaly other kid as competition it mostly happens if a parent shows favouritism intentially or unintentiallly children will notice a every single word so for now avoid negative comparisons ,allow for time away from each other it will help to recover their bond"
505,"My son now a days have many emotions being happy suddenly sad always on the phone, spending money , not talking to me, he is in other world not studying  well ","This is the stage of life  where undergo a lot of emotions so divert your child fromphone by giving extra works , avoid giving a lot of money it will spoil your kid, try to give a healthy environment around your kid and you also be mentally happy if you are happy minded your kid will automatically take it down from and make them study daily small small things first start with ony a half an hour and gradually increase the time if your kid gets interested and also more importantly allow them to play more it will refresh the mind take them to many functions or any where out make them to mingle with everyone"
506,"My daughter now a days have many emotions being happy suddenly sad always on the phone, spending money , not talking to me, she is in other world not studying  well ","This is the stage of life  where undergo a lot of emotions so divert your child fromphone by giving extra works , avoid giving a lot of money it will spoil your kid, try to give a healthy environment around your kid and you also be mentally happy if you are happy minded your kid will automatically take it down from and make them study daily small small things first start with ony a half an hour and gradually increase the time if your kid gets interested and also more importantly allow them to play more it will refresh the mind take them to many functions or any where out make them to mingle with everyone"
507,My step daughter is in love at this age and not studying how to make her focus on studying,At this age attraction towards opposite sex is very common and it will be no one can stop it advise your kid after marriage how we handle financial expenses marriage is not only has love but also has the living cost so first tell them to be financially stable then can enter in a relatonship if they are very stubborn tell them they should first study and get a job after that if this relationship continues strong then we can think about future and also tell them to not go anywhere with them and not involve sex .Have a full background research of that person if the person is wrong please make your kid to avoid them be serious with them .
508,My step son is in love at this age and not studying how to make him focus on studying,At this age attraction towards opposite sex is very common and it will be no one can stop it advise your kid after marriage how we handle financial expenses marriage is not only has love but also has the living cost so first tell them to be financially stable then can enter in a relatonship if they are very stubborn tell them they should first study and get a job after that if this relationship continues strong then we can think about future and also tell them to not go anywhere with them and not involve sex .Have a full background research of that person if the person is wrong please make your kid to avoid them be serious with them
509,My step  daughter is scared of teachers,"There is two reasons for that one is pressure given by teachers for studying , bulling the kid for questioning them like that and second is sexual harrasment might be there so first ask your kid about the actual problem give your kid the confidence no matter what ever be the problem you will stand for them , mostly if the reason is studying pressure then somehow kids will talk about how irritaing for them to study but if they are silent and scred to go to school then bullying or sexual harrassment is the case , these are areas to handled sensitively if this is the reason take actions for that "
510,My step son is scared of teachers,"There is two reasons for that one is pressure given by teachers for studying , bulling the kid for questioning them like that and second is sexual harrasment might be there so first ask your kid about the actual problem give your kid the confidence no matter what ever be the problem you will stand for them , mostly if the reason is studying pressure then somehow kids will talk about how irritaing for them to study but if they are silent and scred to go to school then bullying or sexual harrassment is the case , these are areas to handled sensitively if this is the reason take actions for that "
511,How do I know if my child has an emotional disorder?,Warning signs that your child may have a mental health disorder include: Persistent sadness that lasts two weeks or more. Withdrawing from or avoiding social interactions. Hurting oneself or talking about hurting oneself.
512,Does scolding brings obedience or arrogance in my step daughter,Yes it will bring be strict at the same time have some fun being too funny also spoils them being too strict also brings hatred towards you
513,Does scolding brings obedience or arrogance in my step son,Yes it will bring be strict at the same time have some fun being too funny also spoils them being too strict also brings hatred towards you
514,My teenage son is asking to buy alcohol for him how can I deal it,"It is maybe because he is lacking emotional support , provide him with the feeling of not being alone , talk with your child more spend time with him"
515,My teenage elder son is asking to buy alcohol for him how can I deal it,"It is maybe because he is lacking emotional support , provide him with the feeling of not being alone , talk with your child more spend time with him"
516,My teenage younger son is asking to buy alcohol for him how can I deal it,"It is maybe because he is lacking emotional support , provide him with the feeling of not being alone , talk with your child more spend time with him"
517,My teenage middle son is asking to buy alcohol for him how can I deal it,"It is maybe because he is lacking emotional support , provide him with the feeling of not being alone , talk with your child more spend time with him"
518,My teenage single son is asking to buy alcohol for him how can I deal it,"It is maybe because he is lacking emotional support , provide him with the feeling of not being alone , talk with your child more spend time with him"
519,My teenage step son is asking to buy alcohol for him how can I deal it,"It is maybe because he is lacking emotional support , provide him with the feeling of not being alone , talk with your child more spend time with him"
520,My Elder daughter always listen to her father but it feels strange because she cares more and overdo things to her father,It is maybe because if your relationship with your husband is not good and also maybe if your husband is abusive so she is scared of her father that is too be on a safer side she is taking her father's side so give her the trust that you handlle things if goes wrong
521,My Younger daughter always listen to her father but it feels strange because she cares more and overdo things to her father,It is maybe because if your relationship with your husband is not good and also maybe if your husband is abusive so she is scared of her father that is too be on a safer side she is taking her father's side so give her the trust that you handlle things if goes wrong
522,My middle daughter always listen to her father but it feels strange because she cares more and overdo things to her father,It is maybe because if your relationship with your husband is not good and also maybe if your husband is abusive so she is scared of her father that is too be on a safer side she is taking her father's side so give her the trust that you handlle things if goes wrong
523,My step daughter always listen to her father but it feels strange because she cares more and overdo things to her father,It is maybe because if your relationship with your husband is not good and also maybe if your husband is abusive so she is scared of her father that is too be on a safer side she is taking her father's side so give her the trust that you handlle things if goes wrong
524,My step son always listen to his father but it feels strange because he cares more and overdo things to his father,It is maybe because if your relationship with your husband is not good and also maybe if your husband is abusive so he is scared of his father that is too be on a safer side he is taking his father's side so give him the trust that you handlle things if goes wrong
525,My teen elder son often lies to me,Maintain a healthy relationship with your son so that he is not scared of you and shares everything with you
526,My teen younger son often lies to me,Maintain a healthy relationship with your son so that he is not scared of you and shares everything with you
527,My teen middle son often lies to me,Maintain a healthy relationship with your son so that he is not scared of you and shares everything with you
528,My teen step son often lies to me Maintain a healthy relationship with your son so that he is not scared of you and shares everything with you,
529,My teen single son often lies to me,Maintain a healthy relationship with your son so that he is not scared of you and shares everything with you
530,My teen elder daughter often lies to me,Maintain a healthy relationship with your daughter so that he is not scared of you and shares everything with you
531,My teen younger daughter often lies to me,Maintain a healthy relationship with your daughter so that he is not scared of you and shares everything with you
532,My teen middle daughter often lies to me,Maintain a healthy relationship with your daughter so that he is not scared of you and shares everything with you
533,My teen step daughter often lies to me,Maintain a healthy relationship with your daughter so that he is not scared of you and shares everything with you
534,"My child is always using phone , that too early morning after waking up how to reduce her addiction","Playing board games or engaging your child in activities like cleaning, cooking or gardening will keep her away from smartphones. Encourage your child to pursue hobbies such as listening to music, playing an instrument, reading, or painting."
535,My daughter is in later elementary school. She can't color in the lines. Her words jumble together when she writes unless there are big spaces or she skips lines.,"Depending on your daughter’s age, this could be a learning disability.  I suggest contacting the school counselor and asking for an evaluation, once she is evaluated and depending on the diagnosis, she could be provided with treatment recommendations like occupational therapy, reading glasses, or assistance in class. Consider if the observations that you have done are affecting her performance in school only, or also in other settings.  Observe her behavior and or her emotions and see if they change as well.  Discuss these with your daughter’s counselor as well."
536,My step daughter is in later elementary school. She can't color in the lines. Her words jumble together when she writes unless there are big spaces or she skips lines.,"Depending on your daughter’s age, this could be a learning disability.  I suggest contacting the school counselor and asking for an evaluation, once she is evaluated and depending on the diagnosis, she could be provided with treatment recommendations like occupational therapy, reading glasses, or assistance in class. Consider if the observations that you have done are affecting her performance in school only, or also in other settings.  Observe her behavior and or her emotions and see if they change as well.  Discuss these with your daughter’s counselor as well."
537,My son is in later elementary school. He can't color in the lines. His words jumble together when he writes unless there are big spaces or he skips lines.,"Depending on your son’s age, this could be a learning disability.  I suggest contacting the school counselor and asking for an evaluation, once he is evaluated and depending on the diagnosis, he could be provided with treatment recommendations like occupational therapy, reading glasses, or assistance in class. Consider if the observations that you have done are affecting his performance in school only, or also in other settings.  Observe her behavior and or his emotions and see if they change as well.  Discuss these with your son’s counselor as well."
538,My step son is in later elementary school. He can't color in the lines. His words jumble together when he writes unless there are big spaces or he skips lines.,"Depending on your son’s age, this could be a learning disability.  I suggest contacting the school counselor and asking for an evaluation, once he is evaluated and depending on the diagnosis, he could be provided with treatment recommendations like occupational therapy, reading glasses, or assistance in class. Consider if the observations that you have done are affecting his performance in school only, or also in other settings.  Observe her behavior and or his emotions and see if they change as well.  Discuss these with your son’s counselor as well."
539,"My ex-wife married and used me to have a child. She now uses that child as a pawn. I know my child misses me, but I need to move on and not live in the past. How do I do this? Do I see my child as much as possible or very little? Is it more confusing for the child?","Hi, your situation sounds very complicated and sensitive.  It is important to handle it with care as it involves your children.  When parents are attempting to co-parent, the clearer the boundaries and expectations are the easier it gets to effectively co-parent.  Parenting your child is not “living in the past”, allow me to reframe that approach and instead view it as an investment in your future.  Your child will forever be your child and deserves and active loving and caring father.  Staying away sends a different message to your child and leaves room for resentment.  Find a way to create an agreement between you and your ex-wife with the best interest of your child as the focus.  The courts are able to assist with this goal as well."
540,"When my son is stressed about a silly thing from school, he starts crying and freaking out. he is a bright student, always has a 4.0, but I am afraid he is stressing too much. I’m afraid it’s going to break him. I don't know if I should get him to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
541,"When my step son is stressed about a silly thing from school, he starts crying and freaking out. he is a bright student, always has a 4.0, but I am afraid he is stressing too much. I’m afraid it’s going to break him. I don't know if I should get him to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
542,"When my daughter is stressed about a silly thing from school, she starts crying and freaking out. she is a bright student, always has a 4.0, but I am afraid she is stressing too much. I’m afraid it’s going to break her. I don't know if I should get her to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
543,"When my step daughter is stressed about a silly thing from school, she starts crying and freaking out. she is a bright student, always has a 4.0, but I am afraid she is stressing too much. I’m afraid it’s going to break her. I don't know if I should get her to a doctor or someone because this is not normal",it can be very hard to see your child struggling. It sounds like they’re experiencing anxiety from their stress. It’s always a good idea to check in with your family doctor. Many children are experiencing anxiety and can benefit from individual counseling services to help them cope with their stress. School pressures and academic achievements can you create physical stress responses in the body. Seeing a counselor can also help you as the mom or dad have available tools to provide Continued support. It sounds like you are a great support for them and helping them connect to their resources.
544,My daughter seemed to be developing at a normal rate until about the age of 10. She then started to act younger than she is. Now she only wants to play with younger kids and she doesn't act her age. I don't know why this is happening. Is this normal?,"Hello.It sounds like you are really concerned about your daughter because you have noticed a significant change in her behavior .   It's really a great first step that you are reaching out to get some ideas about what might be going on .  You are clearly an observant and hands on  mom who wants to be sure that her daughter is ok.This is a tough question to answer without more information .  With that said , I have found that ""under stress people regress.""  In other words , many people , children and adults alike , often regress and behave differently - as if they were younger than their actual age - when under stress .   Therefore , my first question would be : has anything been happening recently that is causing your daughter stress ?  This could be anything from conflict at home , recent changes such as moving , divorce , a loss of some kind , switching schools , or losing a friend or friends .   Additionally , sometimes if children are feeling bullied or left out by same age peers , they may gravitate toward younger playmates as a way to boost their social confidence .    I would suggest that you think about what stressors / changes may have occurred recently.  You may also want to check in with her teacher (s) to see if they have noticed any changes in your daughter's behavior at school .I also think that you can have a conversation with your daughter in order to see if you can get a sense about whether or not something has been bothering her.  Something as simple as "" I have noticed that you aren't spending time with the friends you used to hang out with ; it seems like you have been playing with a lot of younger kids lately .  Am I right about that ? "" and then if she says yes you might ask a few questions such as : ""did something happen with your friends that  is making you not want to be with them?"" ""Has something been bothering you lately ? Are you feeling upset or worried ? "" If she denies that there is anything wrong you might even say "" I know that sometimes when I feel stressed or worried , I tend to act a little differently - sometimes I withdraw from my regular group of friends , or I get cranky and feel less like myself .  I wonder if something like that is happening with you ?"" If you are really concerned and not getting any answers from her and / or her teachers , perhaps you can consult with a therapist to discuss your concerns further and decide if it might  help for your daughter to talk to a therapist a few times , or at the very least you can get more specific tips from a therapist about how to approach this issue with your daughter more effectively . The more detail you can provide about what you have noticed with your daughter , including any changes or new stressors ,  any possible patterns to this behavior , if school has become more difficult socially and or academically , the more a therapist can guide you about how best to handle your concerns and talk with your daughter in a way that is helpful to her. Good luck!   I believe that this may just be a phase and it seems to me to be well within the normal range of children's behavior.  I do, though, think that you will feel more assured about this  if you can get to the bottom of what's going on ."
